"","Probe Set ID","Rank"
"16567","SETMAR",0.111460411152876
"16569","AKR1B1",0.111460411152876
"16570","SNUPN",0.111320643327356
"16572","DDIT3",0.111268822535254
"16573","USP18",0.111250444656092
"16577","SALL2",0.110693523720843
"16578","TRABD2B",0.11067847361727
"16580","MCF2L",0.110666062693392
"16582","FOCAD",0.110562827545429
"16583","FLJ37201",0.110526066511293
"16584","CNKSR1",0.110526066511293
"16586","PHF7",0.110526066511293
"16591","HSPB2",0.110055958702282
"16592","C4orf19",0.110055958702282
"16593","FOXC1",0.110043781020125
"16595","STAC",0.109780893794656
"16597","TSPO",0.1097584992769
"16600","SEPT5-GP1BB",0.109644885683828
"16601","TMEM132C",0.109588679954296
"16602","ATXN7L1",0.10958692662099
"16604","DNAI1",0.10958692662099
"16605","HCAR2",0.109524495887261
"16606","LOC105372838",0.109524495887261
"16607","LOC107986488",0.109524495887261
"16609","IGBP1",0.109524495887261
"16610","H2BC21",0.109524495887261
"16612","RAB3IP",0.10944466453616
"16613","LOC102724800",0.109441064879817
"16614","LOC102724701",0.109257609121539
"16616","NELFE",0.108905244981436
"16617","LOC105372824",0.108826643412556
"16622","IFT140",0.108375492024088
"16623","THPO",0.10837413466225
"16624","MYL6",0.108273786627075
"16626","ZKSCAN8P1",0.108029408817786
"16630","LOC105373409",0.107584204120018
"16634","SERPINI1",0.107506470070165
"16635","MFSD6L",0.107506470070165
"16637","TMEM238",0.107452212546628
"16638","LOC105371525",0.107382486930846
"16639","CCDC148",0.107266424975299
"16640","SPATC1L",0.107266424975299
"16641","DCDC1",0.107266424975299
"16644","MUC4",0.10699285984285
"16645","RPL13P5",0.106911229525658
"16646","SPAG17",0.106898622900263
"16647","PPP5C",0.10689586154963
"16648","PKHD1",0.106822188331539
"16651","SHB",0.106638740636665
"16652","ELF5",0.10661435404557
"16655","SYBU",0.106402306819669
"16656","FARP1",0.106347145671079
"16657","LOC105370384",0.106342879829984
"16658","MIR25",0.105926698841149
"16659","COL19A1",0.105926698841149
"16660","MAN1B1",0.105907578629609
"16661","IFI27L1",0.105818707403086
"16662","CENPBD2P",0.105762220315175
"16663","OCIAD1",0.105363067293451
"16664","NPEPL1",0.105363067293451
"16665","TBX2",0.105344530283848
"16666","KLHL4",0.105344530283848
"16670","ELOVL7",0.105156670300702
"16672","RPLP1",0.104947003883247
"16673","CCDC169",0.104947003883247
"16674","PMS2",0.104703507506362
"16677","LOC105373716",0.104313489704377
"16678","CKS1B",0.10414631246782
"16680","HERC2P9",0.103818658808291
"16681","AKT2",0.103459743740917
"16682","LOC105376384",0.103459743740917
"16684","SCAMP4",0.103414334121455
"16686","ZNF556",0.103324658128029
"16688","TRAF4",0.103079843431171
"16689","ADM",0.102947122009757
"16690","YPEL3",0.102932127393086
"16691","ANO5",0.102932127393086
"16692","NCLN",0.102932127393086
"16693","SLC6A16",0.102925294205303
"16694","LIPG",0.10287832934351
"16697","EVC",0.102703728500724
"16698","LOC107986195",0.102703728500724
"16700","ASPHD2",0.102703728500724
"16701","RRP7A",0.10261307039754
"16702","NRARP",0.102581502177504
"16703","SLC31A1",0.102505865587131
"16704","SUCLG2-DT",0.102505865587131
"16705","PROB1",0.102374171644238
"16706","SPDYA",0.102318411144318
"16707","JPH4",0.102307264480268
"16708","ADCK2",0.102282903727505
"16709","PRKAG2-AS1",0.102282903727505
"16710","DEPDC5",0.102192121088181
"16712","ZNF727",0.1020302134229
"16713","NOVA1",0.101911711495284
"16714","REXO4",0.101911711495284
"16716","QARS1",0.101561296713628
"16720","POU3F3",0.101510988745776
"16721","RPL23A",0.101510988745776
"16722","LOC100130357",0.101510988745776
"16723","SMYD3",0.101510988745776
"16727","OR2A7",0.101046059210834
"16728","HIP1",0.100975017368557
"16729","ILDR1",0.100975017368557
"16730","ADCY6",0.100975017368557
"16734","MIR943",0.100877837198026
"16737","LOC105374085",0.100554246163173
"16741","MIR1181",0.10012712951162
"16743","LOC105371942",0.100069484992429
"16745","PRSS16",0.0999260908745734
"16747","ARIH2OS",0.0997716355036491
"16748","SIGLEC11",0.0997378563637579
"16749","BRI3BP",0.0997351489750561
"16750","GPX1",0.0997351489750561
"16751","HYAL3",0.0996065724922052
"16754","DGCR5",0.0994987973121466
"16755","PEX5",0.0994987973121466
"16758","ANKRD16",0.0991633654077092
"16759","DIO3OS",0.0990107329106299
"16760","TMEM179B",0.0989972989476926
"16761","ARHGAP5-AS1",0.0989378788046647
"16763","NEFH",0.0989115699290101
"16764","VWA2",0.098892107758528
"16765","TSPAN8",0.0988581617624508
"16766","C10orf143",0.0988581617624508
"16771","PDE4C",0.0987097029042941
"16776","RASL11A",0.0985153743228983
"16777","GPHN",0.098375042539626
"16778","DXO",0.0983642390673133
"16779","SRD5A1",0.0982101841803083
"16780","GCNT4",0.0982101841803083
"16782","GPBAR1",0.097968776962799
"16785","LOC728743",0.097968776962799
"16786","LINC02981",0.0976903927766812
"16787","AQP5-AS1",0.0976269266169315
"16788","DNAH7",0.0974191339040069
"16790","SMPD2",0.0973311293607043
"16791","TRIM39-RPP21",0.097251200251475
"16792","FCSK",0.0972228098443516
"16796","GDNF-AS1",0.096562993388175
"16797","SHLD2",0.0963660007392095
"16800","HP09053",0.0960690931475228
"16803","LSM1",0.0958910261065241
"16805","LOC107985221",0.0958616657879753
"16806","COX20",0.0957694732547273
"16807","DHRS13",0.0956635117628683
"16809","BOLA3-DT",0.0956153496688868
"16811","GTF2H2B",0.0955562568364931
"16812","LOC105379243",0.0955483727275223
"16813","PIGO",0.0953908576216576
"16814","SGMS1-AS1",0.0953029670642683
"16815","ZNF618",0.0952444963500796
"16816","SCN4B",0.0952052596841503
"16820","GSTT2B",0.0950819277534007
"16821","MYH7B",0.0950819277534007
"16822","LNX1",0.0950819277534007
"16823","SPX",0.0949621073661468
"16824","RPS11",0.0949219328895792
"16827","LOC107984986",0.0948774015999277
"16829","GYS2",0.0948602862271452
"16830","UFC1",0.0946682242745808
"16831","SLC41A3",0.0945849065412697
"16833","LINC03040",0.0944851643206966
"16834","ZNF790-AS1",0.0944252448138943
"16835","TREX1",0.0943742585910796
"16839","ARL8A",0.0938631697703002
"16840","RHOV",0.0938554037967323
"16841","STRC",0.0938043440052902
"16843","ENTREP2",0.0934951582332349
"16845","FAM167A",0.0934859590155264
"16846","DAGLA",0.0934859590155264
"16848","CHEK1",0.0932380298090968
"16849","MRGPRF",0.0932160330295245
"16851","P2RY11",0.0930603460682369
"16852","IRF6",0.092725294067756
"16853","C1orf116",0.092657180727891
"16854","MACC1-DT",0.092533225036055
"16855","LOC105371818",0.0924573124165659
"16859","NEK5",0.0922816712817941
"16861","SLC16A8",0.0922051544687471
"16863","LOC107985558",0.0919538354959479
"16865","CFAP36",0.0918632932584132
"16867","PES1",0.0917526771236355
"16868","TRIM45",0.091588530205053
"16869","NADK2",0.0915462973899072
"16870","POMP",0.0914868103553586
"16871","IMP3",0.0914832541867441
"16873","PRPS2",0.0913908339317252
"16878","C1GALT1C1L",0.0911590521622513
"16881","KLHL26",0.0908593369419167
"16883","LINC01852",0.090804149561167
"16885","ITPA",0.0906565328626556
"16890","DGLUCY",0.0905403874157142
"16892","TEAD2",0.09037417735595
"16893","SATB2",0.09037417735595
"16894","SLC66A1",0.090292386244162
"16895","SENP8",0.090292386244162
"16896","TMEM258",0.090292386244162
"16897","RPUSD2",0.090292386244162
"16898","LINC01622",0.0902571620985495
"16899","S100A1",0.0902406642137423
"16900","LINC00957",0.0902292545985171
"16904","FNTB",0.0899724515907326
"16907","ABALON",0.08983596823941
"16909","DYNLL1",0.0896326773688033
"16910","SNHG17",0.0895701865812801
"16911","KCNA5",0.0895137339052439
"16912","LINC02804",0.0895037781372265
"16913","RABGGTB",0.0895037781372265
"16915","NUTM2D",0.0892441759329783
"16918","SNORA103",0.0889696243435932
"16919","SLC19A3",0.0889112625106394
"16920","ACP1",0.0888717419186501
"16921","DNAI7",0.0888209108942121
"16923","DHCR24",0.0886353885661797
"16925","GRIK2",0.0885469267143884
"16927","MROH5",0.0882977961871791
"16928","FMN1",0.0881622324359897
"16929","OCLN",0.0879773961343853
"16930","P4HB",0.0879773961343853
"16936","LINC01061",0.087781522611945
"16937","KIAA1755",0.0877076819079474
"16939","HSDL2",0.0875773619171443
"16940","GTF2H2C",0.0875773619171443
"16944","IGSF22",0.0874087520879723
"16945","SMAGP",0.0873633100409167
"16946","KCNAB2",0.0872720589137526
"16948","POU5F1",0.0872378504232071
"16949","AQP2",0.0872023807896368
"16950","BCL7B",0.0871960124547653
"16952","RALGPS1",0.0871829898366112
"16954","CYB5R3",0.086762419352023
"16956","PGK1",0.0864829263549826
"16957","LOC100134368",0.0864779928917788
"16959","NUTM2A",0.0861794762515641
"16960","PDSS1",0.0861442308647761
"16961","CAPN12",0.0860757889270062
"16963","ZDHHC11B",0.0856246485924761
"16965","FBXL7",0.0855418818615926
"16969","TRAV30",0.0852861799015974
"16973","FAM13A-AS1",0.0849136424980577
"16978","LOC441179",0.084585924107737
"16979","MTHFD2L",0.084333088367282
"16980","BABAM2",0.0842541698835287
"16983","RHPN1",0.0841429103909318
"16984","STOX1",0.0839580770254797
"16986","IQUB",0.0837053966004574
"16987","PGD",0.0834880721720785
"16988","NME5",0.0834780374005962
"16989","MAPKAP1",0.0833650962207151
"16992","NOC4L",0.0830954753067236
"16993","NPIPB15",0.0830954753067236
"16994","SLC22A15",0.0830954753067236
"16996","MEI4",0.0825050136523324
"16997","LINC00662",0.0824237118903303
"16998","LOC101928669",0.0824237118903303
"16999","ZNF835",0.0822042517867018
"17000","ANO10",0.0820338845436785
"17002","TANGO6",0.0816782355576684
"17005","WDR24",0.0813966582934213
"17012","LOC105379880",0.080830766539088
"17013","LOC112268021",0.0807884108737715
"17015","HOXD9",0.0806230349372449
"17017","SLC35B4",0.0805072972967107
"17019","TRHDE-AS1",0.0803927319920702
"17022","SHISA4",0.0799849079804971
"17023","VPS4A",0.0796898335709156
"17024","MDN1-AS1",0.079682477814938
"17026","ZDHHC14",0.079422265542443
"17030","NOMO2",0.0791952051507724
"17032","TTLL1-AS1",0.0791698345865399
"17034","LOC101929314",0.0791559901987134
"17039","GAS2L1",0.0789838166198515
"17042","KCNN2",0.0786023139312397
"17044","MCCC2",0.0783191701577956
"17048","FLNB-AS1",0.0780014812366683
"17050","CDC20",0.0778202372266298
"17051","MIR6859-4",0.077768542164438
"17052","CSRNP3",0.0776025319574742
"17053","LOC107985031",0.0775742208793164
"17057","GPR39",0.0773740883206001
"17059","MTA3",0.0773652027537363
"17061","MIR3936",0.0772188858530405
"17064","PPT2-EGFL8",0.0769249149986543
"17067","LOC105376617",0.0767777096548952
"17069","NKILA",0.076651615780979
"17073","WDSUB1",0.0764787585678071
"17074","LIPJ",0.0763514270750268
"17076","PDE1C",0.0762471028157788
"17077","PLD5",0.0761492930375614
"17080","STRCP1",0.0758716648048998
"17082","LOC105375884",0.0755914301878749
"17091","MCPH1-AS1",0.0754601658196877
"17094","RNF32",0.0753729414437281
"17095","SPPL2B",0.0753448598826196
"17096","RTN4RL2",0.0753122357024043
"17098","POLR2J3",0.0749455277872991
"17101","RNF24",0.0749455277872991
"17102","BDKRB2",0.0749455277872991
"17103","MIA2-AS1",0.0749455277872991
"17104","CDC26",0.074939119160409
"17105","SERHL",0.0748714300002262
"17106","HORMAD2-AS1",0.0748154511759284
"17107","ACOT12",0.0747619300333389
"17110","SLC1A1",0.074305935209886
"17112","TEFM",0.0739441498229768
"17113","MLX",0.0738588262972933
"17114","KIF23",0.0738588262972933
"17115","MIR6859-3",0.0738295193091529
"17116","MRPS25",0.0737933265719917
"17117","CAMK2N1",0.0737893453494426
"17119","LMNTD2-AS1",0.0736778549670467
"17121","TBC1D24",0.0735878746776062
"17122","THRIL",0.073462675114277
"17123","SEPSECS-AS1",0.0734489283117806
"17124","CLIC5",0.073377675526832
"17128","SYNJ2BP-COX16",0.0732625711139597
"17129","GOT1-DT",0.0732527791087125
"17130","FAM183A",0.0732527791087125
"17131","COL1A1",0.0732393918463725
"17133","EIF2B2",0.0729783910768463
"17135","ANO7",0.0728449838706983
"17136","SFTPD",0.0726097033252394
"17137","LOC102724951",0.0724822917141064
"17139","GRIA3",0.0724741909129301
"17141","RDH13",0.0722018757735243
"17143","LYG1",0.0720365514393996
"17146","GIPC2",0.0718435209219497
"17147","C2orf15",0.0718087446185304
"17149","LOC644554",0.0717281004237695
"17151","MIR4707",0.0716480713379843
"17152","NEURL4",0.0715747706167025
"17154","VPS18",0.0714920711890475
"17158","CASKIN2",0.0711109955785494
"17159","ZNF204P",0.070993490717714
"17160","LOC107984139",0.070993490717714
"17161","EMD",0.0708890601215835
"17162","PFKFB1",0.0708047192803039
"17163","TMEM52",0.0708047192803039
"17165","TMUB1",0.0705022263623898
"17166","SPTBN5",0.0703990067391928
"17167","SNORC",0.0701404455306568
"17171","PIFO",0.0701404455306568
"17176","CFAP61",0.0700072199335103
"17178","PGM5P4",0.0698634882727646
"17180","CTSL",0.0697702600152664
"17183","LOC101448202",0.0694194720554913
"17186","REEP2",0.0691324563034167
"17188","RPL32",0.0691324563034167
"17189","NOCT",0.0691324563034167
"17192","GALNT16",0.0690813845026779
"17194","LINC00844",0.0690039793863662
"17195","LOC105377735",0.0689774416752579
"17196","ERICH1",0.0689774416752579
"17204","PFDN2",0.0686973479989854
"17205","GPR137C",0.0686641515725779
"17206","B9D1",0.0686587107501517
"17207","IRAIN",0.0685913293178727
"17209","COL4A5",0.068511440304896
"17213","LOC105371629",0.0682513837495585
"17214","WNT5B",0.0682142410824594
"17215","B3GAT3",0.0680095640511384
"17216","EDAR",0.0679705890221116
"17218","LINC01372",0.0678318004638798
"17220","LOC100506730",0.0676796742080969
"17221","TEX22",0.0676796742080969
"17223","B4GALNT2",0.0675591689319632
"17227","TACC2",0.0675024360918076
"17229","FIGNL2-DT",0.0671952963655461
"17230","NFIL3",0.0671166678145673
"17232","PKM",0.0670767958632067
"17233","LOC101929234",0.0670767958632067
"17234","NDST1",0.0670713694245916
"17238","SNORD141B",0.0670713694245916
"17241","GRB14",0.0667133513238775
"17242","LOC105379282",0.0667107130979714
"17243","SNX24",0.0666419165490668
"17244","LOC105374937",0.0665523437131424
"17246","RAD51-AS1",0.0664650169178763
"17249","PTPRO",0.0664154371928497
"17250","SATL1",0.0664154371928497
"17252","LOC105369771",0.0663740796838561
"17256","FAM98C",0.0659060167299886
"17259","PXN-AS1",0.0657972252888236
"17262","KCNJ13",0.0657972252888236
"17266","TP53INP2",0.0657972252888236
"17269","EFNB2",0.0656468019896322
"17270","F3",0.0655295391513493
"17271","ATG9A",0.0655012230741442
"17272","TFEB",0.0655012230741442
"17273","KCNK1",0.0653179686283173
"17274","LMAN2L",0.0651662847926538
"17279","H2BC4",0.0646843671708254
"17281","HSPB1",0.0645960192026164
"17283","TMC7",0.0643587100791751
"17284","SERPINA1",0.064327017619704
"17285","CHGB",0.0642622217353499
"17286","UPK1B",0.0641731050351682
"17288","TACC1",0.0640164717516499
"17290","GBE1",0.063553011659651
"17292","TOP3B",0.063008997387323
"17293","PPP2R1B",0.0629626323059468
"17294","NGF",0.0627564306815194
"17296","LOC102724227",0.0624603015771227
"17298","SLC26A4",0.062268909198306
"17302","TEN1-CDK3",0.0619879494556668
"17303","ROS1",0.0619790436043589
"17304","TGM1",0.0618306899372569
"17306","LRRC27",0.0616996658709811
"17308","SLC44A5",0.0612365419518858
"17310","ARHGEF18",0.0610811865571228
"17311","PLEK2",0.0610811865571228
"17314","RAB33B-AS1",0.0606853333529369
"17315","RTL5",0.0606853333529369
"17317","DHX30",0.0606608837529204
"17318","LINC01123",0.0606060011603712
"17320","METTL9",0.0603080275025678
"17321","ZNF22-AS1",0.0602412411090494
"17322","JAG1",0.0600153061835039
"17325","HOXA3",0.0598164252561189
"17326","PRMT7",0.0596752457859002
"17329","HAUS4",0.0595451977512504
"17330","NPY6R",0.0595072516667271
"17331","MIR3677HG",0.0594223381177831
"17333","YWHAE",0.0592791649129096
"17334","SEPTIN5",0.0592791649129096
"17335","SEC1P",0.0591152234101595
"17336","LOC102723983",0.0590923395640616
"17338","ARHGEF33",0.0590923395640616
"17339","MINDY1",0.0589354514301637
"17340","SPATA2L",0.0588487002628133
"17342","TUSC2",0.0588185553802241
"17344","ZCWPW2",0.0585303518489452
"17346","GATD1",0.0585303518489452
"17349","LOC105375213",0.058446117813157
"17350","ITGA7",0.0583635934097913
"17353","PPIA",0.0583635934097913
"17355","CCDC40",0.0583635934097913
"17360","FAM227B",0.0577028535315018
"17362","ALDH9A1",0.0576918696663731
"17365","ENTPD6",0.0574473986484444
"17366","LOC101929291",0.0574473986484444
"17367","CCDC74A",0.0574342779373031
"17368","PCIF1",0.057430937812756
"17369","MYO19",0.057427897730128
"17370","KLHDC2",0.0573513269384187
"17371","PRKAR2A-AS1",0.0573513269384187
"17374","MYOCD",0.0572506035052703
"17375","RAP2C-AS1",0.0572506035052703
"17376","IMMP1L",0.0571241483824145
"17377","FERMT1",0.0571241483824145
"17382","LINC01948",0.0565465908738867
"17384","SRI-AS1",0.0564191434744035
"17385","BST1",0.0564161622774126
"17387","ZNF774",0.0563855956821075
"17388","HSD3B2",0.0563759436187402
"17396","TMEM44-AS1",0.0560319165620953
"17397","TIMM17A",0.056022867574374
"17401","CTSB",0.0556366467413216
"17404","WIPI1",0.0555406499450944
"17405","LOC574538",0.0555406499450944
"17406","TRAPPC5",0.0553902448345786
"17407","YJU2",0.0553902448345786
"17408","RGL3",0.0551899469136477
"17411","GET1-SH3BGR",0.0547824906996181
"17412","TTC7B",0.0546736544513695
"17413","RAB30-DT",0.0546736544513695
"17415","PDZK1P1",0.0540326703580829
"17416","IFT172",0.0538290459001537
"17417","LINC00472",0.0537986103996202
"17419","PYROXD2",0.0537544084662168
"17424","COL9A2",0.0532335316976941
"17425","MLLT1",0.0531983949171139
"17427","MFN2",0.0530209882296965
"17428","SLC16A10",0.052777849579336
"17430","TMEM63A",0.0527646823619059
"17431","FAAP24",0.0527590726953018
"17434","SGIP1",0.0525881157594768
"17435","GADD45A",0.0523926596634404
"17438","FBXO7",0.0523284364776712
"17439","C9orf163",0.0522972569710594
"17441","NOC2L",0.0519471328369974
"17442","LOC105373378",0.0519471328369974
"17444","HSPA9",0.0519471328369974
"17446","CPSF4L",0.0512438612994817
"17448","LINC02767",0.0512131794887232
"17449","PLEKHA6",0.0511448966704823
"17451","OSBP2",0.0509507750194081
"17453","HSD17B12",0.0508757672114398
"17457","ROM1",0.0508256022531212
"17459","LOC102724135",0.0506894516732638
"17460","NAA80",0.0506894516732638
"17461","LINC03014",0.0506894516732638
"17466","ZNF711",0.0505406193913269
"17467","XNDC1N",0.0504666791966202
"17468","DUS3L",0.0504059168336191
"17470","CLDN2",0.0503862350696383
"17472","KRTCAP3",0.0503218702517267
"17475","PDHX",0.050014829172368
"17478","C14orf93",0.0499181094557316
"17479","ST6GALNAC4",0.0498731187828043
"17480","PRKAG2",0.0496160020916658
"17482","ARHGEF37",0.0492883824284778
"17483","LOC105373194",0.0492848724145085
"17484","ID2-AS1",0.0491950501083852
"17485","LACTB2-AS1",0.0491950501083852
"17487","HMG20B",0.049182071446182
"17488","RASL10B",0.0491116637328367
"17490","PPP1R7",0.0489078999036674
"17492","SYPL2",0.0488658881501421
"17494","HNRNPUL2-BSCL2",0.0488658881501421
"17498","SLC35B1",0.0488658881501421
"17501","SLC4A4",0.0485746916757224
"17502","TMEM30B",0.0485746916757224
"17504","ST13",0.0485451442449719
"17505","SSR2",0.0484176347111461
"17508","KCTD13-DT",0.0483058732131915
"17510","CADPS2",0.0481299847562425
"17513","LRRC37A4P",0.0480852468933598
"17514","LOC101927393",0.0480608995763789
"17515","TBC1D16",0.048056688244094
"17516","LOC105372952",0.0480354915013972
"17517","MSH3",0.0480178210829778
"17519","MYO10",0.047872286304855
"17520","LINC00663",0.047872286304855
"17522","NUBP1",0.0476885054605194
"17523","SAFB2",0.0476823210000548
"17526","GNB5",0.0474949043936359
"17527","RRP1",0.0474359679872563
"17529","ZNF205",0.0472108344578297
"17530","UGT1A9",0.0471354970180078
"17533","PSEN2",0.0465149372984363
"17534","PRKXP1",0.0464876460549264
"17535","RACK1",0.0464876460549264
"17537","EMC3",0.0462632830656466
"17538","HSPB7",0.0461987272978761
"17542","CA10",0.0454708255515641
"17543","GALNT16-AS1",0.0454708255515641
"17545","COQ5",0.0454708255515641
"17549","WWC2-AS2",0.0452661326838797
"17551","LOC101928193",0.0452261650079882
"17552","LDAH",0.045177507438896
"17553","TSPAN1",0.0451771480451908
"17554","AGAP1",0.0451268078340865
"17555","P3H4",0.0449836735575594
"17558","PIERCE1",0.0446414852488112
"17559","ACTRT3",0.0446414852488112
"17560","CHST6",0.0446392775450883
"17565","LOC105372321",0.044234987444409
"17567","DIP2C-AS1",0.0441704738826974
"17568","ABHD15",0.0441557388517547
"17569","ZCCHC17",0.0441400286828642
"17570","RSPO4",0.0440579682051982
"17572","BNIPL",0.0438877462655678
"17573","ANKRD2",0.0438877462655678
"17576","TPRN",0.0436674882398118
"17577","LOC105373347",0.0436040330430628
"17580","SLC25A26",0.0435231902810786
"17584","TTC23L",0.0433676263670454
"17585","COMMD8",0.0433676263670454
"17589","CTDSPL",0.0430364864594606
"17592","PLEKHG7",0.0428662697638706
"17594","ECHDC1",0.0426748299985293
"17597","FBXL15",0.0423308968016693
"17602","SMG1P6",0.0416842624486315
"17603","GTF2F1",0.0416842624486315
"17604","AMY2B",0.0416543127791481
"17605","MRPL47",0.0416543127791481
"17608","PPARG",0.0413309639415807
"17610","SCP2",0.0413156350075015
"17612","MCUR1",0.0412276408813669
"17614","KEAP1",0.0409929064097282
"17616","MIR7109",0.0406878997482187
"17617","KATNB1",0.0404092332116794
"17618","LOC105373426",0.0402883647330546
"17619","NR1H3",0.0401650008304759
"17621","RTL8A",0.0400741139628928
"17622","LSAMP",0.0399168948593481
"17626","ZNF500",0.0395544179123132
"17627","COL6A1",0.039468011217804
"17631","CHAD",0.0392776982247994
"17632","INKA1",0.0392488143146833
"17633","NME3",0.0392488143146833
"17634","TMEM8B",0.039242557911412
"17635","PPP6R2",0.0391739855834507
"17637","MIR4458HG",0.0391739855834507
"17639","IFIT1",0.0390254227234036
"17642","PFDN1",0.0388375176480229
"17643","CDC42BPG",0.0388125178494699
"17645","TMEM14A",0.0387162714151486
"17649","IP6K2",0.0378824337064586
"17652","LOC105376037",0.0378055224770636
"17654","SMIM7",0.0377049241128046
"17659","NPRL2",0.0371406620301995
"17660","PKP2",0.0370547605454662
"17662","ZFYVE28",0.0368816653744458
"17664","C3orf33",0.0368114379412907
"17672","B4GALNT1",0.0362391859758825
"17673","CRMP1",0.0361774503452065
"17675","B3GNTL1",0.0360842550186789
"17676","CYP3A5",0.0358886819512849
"17677","NDUFAF4",0.0357363622436369
"17682","ZNF784",0.0353622682725598
"17684","UBQLNL",0.0352916813743776
"17688","ZNF561-AS1",0.0352916813743776
"17690","SOWAHA",0.0351957899783653
"17691","LDHC",0.0351957899783653
"17694","SULT1C2",0.0349560246125896
"17696","ARL15",0.0349514423031148
"17697","MRS2",0.0349514423031148
"17698","ALKBH3",0.0349345817752881
"17699","PFN4",0.0349345817752881
"17700","LOC105371291",0.0349345817752881
"17702","CAPG",0.0345153393267156
"17704","LINC03009",0.0345034955850467
"17705","GSTA4",0.0345034955850467
"17706","GLT1D1",0.0345034955850467
"17707","LOC100505715",0.0344380582379913
"17709","RPH3AL",0.034285476174425
"17712","CADM1",0.0341858048361604
"17714","LOC105370733",0.0337772246655067
"17715","NOXA1",0.0336188307621352
"17717","PPP1R14B-AS1",0.0331677773073416
"17724","MCMDC2",0.0326063219071769
"17725","CS",0.0325120634698905
"17726","MPP7",0.0323387923845041
"17731","ASPN",0.031928800652934
"17733","ETFRF1",0.0317964988892781
"17734","LOC100289495",0.0315629300723942
"17735","SVOPL",0.0315569001330962
"17738","PTGES3L-AARSD1",0.0314791360363722
"17739","SNHG16",0.0313372297699384
"17741","TMEM254",0.0311888057936976
"17742","TIAM2",0.0311888057936976
"17743","PGLS",0.0311888057936976
"17744","TNS1-AS1",0.0310784629340454
"17746","THTPA",0.0307120941707346
"17747","LOC105377436",0.0305795959867631
"17749","PREB",0.0303228818275501
"17750","MFAP2",0.0302749774381194
"17751","IMP4",0.0302749774381194
"17752","ZFHX2",0.0299111235600412
"17757","LOC105379362",0.0291130404471458
"17758","RBM42",0.0291035041409384
"17761","MGARP",0.0290655038975607
"17764","SPATA25",0.0289705315940963
"17765","LBHD1",0.0289645983444897
"17766","ARFGAP2",0.028964401099037
"17767","SHF",0.0288920821986077
"17768","LOC107985219",0.0288306914304494
"17769","PAOX",0.0286280536096856
"17772","RALYL",0.0285836096425402
"17773","MIR6501",0.0285822331760151
"17775","LOC102724823",0.0283846957167037
"17777","DBT",0.0282509095855286
"17778","FAM86HP",0.0282509095855286
"17782","PET117",0.028036094895278
"17783","GRHL2-DT",0.028036094895278
"17785","TDRD1",0.0277160428555124
"17786","LINC01089",0.0277004471237471
"17790","PUDP",0.0273653111930633
"17791","BRAT1",0.0273653111930633
"17793","SHANK2",0.0271513525146466
"17794","SCARB1",0.027105601948837
"17796","LRRC75A",0.0269343723703731
"17798","DBP",0.0268250524050656
"17800","NOMO1",0.0268250524050656
"17801","LOC112268458",0.0268250524050656
"17802","UGT1A6",0.0268188984255103
"17804","FAM66C",0.026799267773961
"17805","RPL13A",0.0267830672721114
"17806","ZNF76",0.0266925418721856
"17809","MBL1P",0.0265589858515539
"17811","CADM4",0.0264011233916603
"17814","ZNF599",0.026255669717922
"17815","LRRC45",0.026255669717922
"17816","LINC02610",0.0261712808425575
"17818","PRELID1",0.026150473784796
"17819","CBY1",0.0261432932130937
"17820","SH3BGR",0.0261432932130937
"17824","FOXH1",0.0260377339682526
"17825","HNF1A-AS1",0.0258669943637991
"17830","RPL6",0.0255345958658715
"17831","MRAP2",0.0254315448166495
"17832","DUOX1",0.0254315448166495
"17833","ZNF688",0.0254315448166495
"17834","SIPA1L1-AS1",0.0254315448166495
"17835","ODC1",0.0253629394361665
"17839","ATP6V1FNB",0.0251058007092146
"17841","SLC22A2",0.0250674888430817
"17843","SRPRB",0.0249359202804371
"17844","GGTLC1",0.0249359202804371
"17845","ABCG2",0.0249359202804371
"17847","GPC3",0.0249359202804371
"17849","TDGF1P3",0.0248605720407234
"17850","NYAP1",0.0247537142489012
"17854","DLAT",0.0246955769929944
"17855","CNP",0.0246803578844296
"17856","F12",0.0246758512164812
"17857","MARVELD3",0.0246758512164812
"17858","SH3TC1",0.0246758512164812
"17859","HSPA1L",0.0246413601153701
"17861","PI4KAP2",0.0246071449527033
"17864","FTCD",0.0241764878000629
"17865","IRX5",0.0241327284438265
"17866","CCNI2",0.0240905281838376
"17868","RPS20",0.0240905281838376
"17871","ITIH5",0.0239170905878352
"17873","PSORS1C3",0.0238867460217045
"17874","OSBPL9",0.023871965656456
"17877","LOC100129534",0.0235445211931384
"17880","SPSB3",0.023398719349225
"17881","PINX1",0.023398719349225
"17883","GRK4",0.0231504595553389
"17885","FGF12",0.0229831612845041
"17886","FAM153A",0.0229831612845041
"17887","ZBED3-AS1",0.0229831612845041
"17888","RCL1",0.0229134516072381
"17889","LIPE",0.0229134516072381
"17890","ADGRF5",0.0229134516072381
"17892","KLK6",0.0227312322108648
"17895","PLXNB1",0.0226845805967814
"17897","MIDEAS-AS1",0.022589699725431
"17898","PRPSAP1",0.0225716756109771
"17900","WAKMAR1",0.0223749364553967
"17903","FCRLB",0.0221272624682476
"17905","KAZN",0.0221272624682476
"17909","RPS29",0.0219447018986999
"17912","LRP1B",0.0217596471316696
"17913","RPL18A",0.0217596471316696
